contrast,correlation,energy,homogeneity,dissimilarity,entropy,asm,cluster_shade,cluster_prominence,mean_r,mean_g,mean_b,std_r,std_g,std_b,mean_hue,mean_saturation,mean_value,std_hue,std_saturation,std_value,area,perimeter,aspect_ratio,eccentricity,circularity,solidity,extent,mean_intensity,median_intensity,variance_intensity,skewness_intensity,kurtosis_intensity,label
5.467288597053171,0.9879259994714811,0.8467588737921321,0.9771552767522917,0.2739029468289558,1.0390005478458593,0.7170005903457198,-7.145672498154454e-09,13743196304.00001,4.6023135,0.0,19.727587,23.259638,0.0,46.042038,12.630944,0.157386,19.727587,61.08,0.3641643,46.042038,7717.0,348.6345596729059,0.6946300541964712,0.7193671439584988,0.7978430980333966,0.9648662165541385,0.7431625577812019,6.35807955994898,0.0,225.57803301471614,2.021625238154949,2.3210464210392345,Brown spot
7.495595771941063,0.9894283467291523,0.6925773076923384,0.9798206808788072,0.3241111467008328,1.3151068681361606,0.4796633271303679,9.777068044058979e-11,13743196304.000004,0.30614847,0.0,58.069965,6.0382276,0.0,63.44755,0.7953477,0.46275112,58.343235,14.649566,0.49861053,63.472504,22747.0,720.0620125646252,0.7842359220467648,0.6204627455145559,0.551307869412257,0.9222006000162166,0.6665787545787546,17.2679368622449,0.0,354.26837246540134,0.18343659902606677,-1.957875057478505,Gray spot
7.953915759128762,0.9904952263529352,0.7013668494655064,0.9856438293116251,0.2764654067905189,1.247149806620169,0.4919154575291704,2.2737367544323206e-11,13743196304.000011,0.0,0.9965121,53.648426,0.0,11.064909,63.014908,0.4671151,0.42311066,53.648426,5.186676,0.49405268,63.014908,21023.0,576.6467529817257,0.8281050857622316,0.5605728917230365,0.7944834458021337,0.9814201017692918,0.8423688744640783,16.507653061224488,0.0,417.77094748932745,0.9614116973441823,1.4416474834210895,Alternaria leaf spot
3.364269698910954,0.9903303424829458,0.8600954555648297,0.9885973888276828,0.1619154388212684,0.797570521283625,0.7397641926832719,-1.8353603081777692e-09,13743196304.000006,0.34715995,0.0,18.08421,6.465692,0.0,44.32099,0.8530387,0.14805883,18.403633,15.06629,0.35515827,44.649536,7126.0,448.34523779156063,0.5340122523473976,0.8454767379075898,0.4454824092388979,0.8944395631981925,0.6556864188443136,5.403659119897959,0.0,173.3144588684946,2.0489920802330066,2.225334635804267,Gray spot
38.198910954516336,0.9930926398790327,0.07197398080828728,0.573565089751759,2.052330237027546,9.060682603143881,0.005180253913391706,5.848050932399929e-10,13743196304.00001,164.54646,188.90039,192.33289,77.7023,49.271343,50.828,44.488255,0.21042056,193.37338,13.842902,0.2901602,48.734547,37183.0,1394.4995667241112,0.9861223564011512,0.16602017409291225,0.2402799446884609,0.7410514987244898,0.7410514987244898,186.63968829719389,210.0,2757.2914326515656,-1.196229175116309,-0.1817746441084669,Brown spot
5.290358744394619,0.9913845357387286,0.7441411482243975,0.9856947883799971,0.22998078155028828,1.1297763050473488,0.5537460484807247,-3.7107383832335472e-09,13743196304.000004,0.17268835,0.0,39.630726,4.517635,0.0,58.9616,0.43371198,0.31620696,39.78295,10.765374,0.4649948,59.02429,15557.0,518.6589462905455,0.9566397900866094,0.29127360337498487,0.726728126439471,0.9704928259513412,0.7607706978336349,11.780253507653061,0.0,306.2785609688972,0.8216699373218114,-1.3171844811456943,Gray spot
33.697229340166565,0.995303581742429,0.49491226101757396,0.6958666164687775,1.8447309417040363,6.344858054599211,0.24493814610552728,1.0900294000748545e-09,13743196304.00002,210.51953,218.29602,211.57909,69.74552,55.83957,64.7409,73.34171,0.07882348,219.31549,80.41038,0.12630644,55.840984,37800.0,1383.8954903232548,0.9693529109329635,0.24567241209747193,0.24802478146894114,0.7533482142857143,0.7533482142857143,214.65150669642858,253.0,3578.43718602706,-1.1884917086119773,-0.2999623370513178,Gray spot
5.905749519538757,0.9878562265012435,0.790847958929398,0.982389178329012,0.26373318385650224,1.1023009268312298,0.6254404941427948,-7.397375156870112e-09,13743196304.000002,1.5831816,0.0,27.738127,13.787392,0.0,52.44197,3.7057252,0.23335858,29.208323,30.921309,0.42296848,53.4279,10949.0,641.3696244092001,0.858832563290313,0.5122564086784963,0.3344779897913262,0.9236544626286486,0.6747812153334155,8.40447624362245,0.0,242.39078752064103,1.3464949026963218,-0.15387112988102025,Gray spot
44.36841367713005,0.9945970514378935,0.030251334377324357,0.3271575194919654,3.3383047725816786,11.10770776647611,0.0009151432316086864,1.3758381101069972e-09,13743196304.00004,123.331116,136.34543,138.96027,68.874596,61.926876,67.14109,54.017334,0.20582135,142.2007,31.886837,0.19271623,62.47339,29457.0,1526.1930009000632,0.6929018013628242,0.7210319643872616,0.15892033199735306,0.6314063404282683,0.5870735012755102,135.12894610969389,148.0,4101.405845796204,-0.4247131480403075,-1.2665732920676962,Rust
5.953875720691864,0.9898696040453709,0.7567510955981526,0.9849511867004268,0.24823830877642536,1.0966361622246266,0.5726722206890043,3.739842213690281e-09,13743196304.0,0.0,0.0,36.724186,0.0,0.0,57.669704,0.0,0.29270965,36.724186,0.0,0.45500627,57.669704,14400.0,529.8366158202091,0.8281530888622148,0.5605019727065843,0.6445972077069563,0.9634040275640596,0.693307655272027,10.897979113520408,0.0,293.0826441940791,0.9429946526754187,-1.1035810928088383,Healthy leaf
189.93549807815504,0.9456415406535321,0.013786237365377237,0.12917324176379177,9.2986467008328,12.827164347289097,0.0001900603406945235,1.379476088914089e-09,13743196304.00004,102.898865,126.30866,101.43981,47.175964,42.982956,40.291386,129.53285,0.26591337,127.44216,54.012035,0.11736325,43.29634,87.0,53.7634559672906,0.1952486263381642,0.980753778434251,0.3782289447053554,0.6541353383458647,0.49714285714285716,115.69321986607143,116.0,1750.099504412437,0.04549206484555302,-0.5511453683346441,Healthy leaf
9.442104420243432,0.9875245684915508,0.7083159663019474,0.9779156173000637,0.3816063420884049,1.3443003516724445,0.5017115081182614,6.821210263296962e-11,13743196304.000017,0.0,1.8083217,45.554684,0.0,14.947481,61.01045,1.6990914,0.37583706,47.31191,14.066502,0.48433825,61.51392,18552.0,617.286363288515,0.5582750630843083,0.8296559250304981,0.6118250210850374,0.9233525781405535,0.6457361642882005,14.57878268494898,0.0,377.6916568089605,0.7690295473678282,-0.7740028941998811,Rust
6.622677770659834,0.9910868638058005,0.7007984269251734,0.9855670047002982,0.252642536835362,1.2218249180743508,0.4911184351807975,7.50628714740742e-09,13743196304.000008,0.0,0.27349266,55.68643,0.0,5.74353,63.2769,0.1281997,0.43959263,55.68643,2.6922793,0.49633753,63.2769,21809.0,661.2031021678297,0.8452909065190124,0.5343063572111663,0.6268676402379324,0.9559900056985052,0.8532472613458529,16.68881536989796,0.0,371.10262203415135,0.4661006659183259,-0.8274093450685465,Alternaria leaf spot
8.527065983344013,0.9855468595379666,0.7481767874288943,0.9787809089292996,0.35842408712363877,1.1927751029725926,0.5597685052474208,6.184563972055912e-11,13743196304.000008,0.5172193,0.0,37.15087,7.886364,0.0,57.80651,1.2568659,0.30115992,37.626766,18.209572,0.45876208,58.025173,14579.0,642.5056633785213,0.494305938250409,0.869288007170456,0.4437963026744918,0.9267098906687007,0.6369156837046746,11.080815529336734,0.0,294.2237582315956,0.9185057418040132,-1.1425774925718863,Gray spot
4.7966447789878295,0.9909484159969169,0.7845922130401142,0.9873171007185737,0.20507687379884693,1.0017059865340971,0.6155849407631839,-1.8455921235727146e-09,13743196303.999996,0.0,0.0,31.206785,0.0,0.0,54.75094,0.0,0.24888393,31.206785,0.0,0.43236637,54.75094,12237.0,461.6883835420682,0.9274338276163717,0.37398729309008094,0.7214179251710036,0.9705742385786802,0.7413667757179208,9.260841836734693,0.0,264.1633470591681,1.1942015038749147,-0.5661573097278403,Healthy leaf
293.3609064702114,0.9281718132604796,0.012711525881437622,0.13462356150860685,11.119474695707881,13.09151500239789,0.00016158289023445854,1.4565557648893446e-09,13743196304.000063,136.94608,150.31062,113.57995,51.72415,45.592884,43.08013,157.34093,0.27183518,151.4183,25.750525,0.074327484,46.703876,23410.0,6057.905263445493,0.7615224763327613,0.6481385022045975,0.00801615900435543,0.5594188352809042,0.4665577168367347,137.29245057397958,138.0,2044.6583741286156,-0.04882851064467635,-0.5843106047490445,Gray spot
168.56798526585516,0.9598435016722843,0.020928467640834694,0.2160823238818487,7.585642216527865,12.228007623364961,0.00043800075779346494,1.8885657482314855e-09,13743196304.000069,85.11194,89.48759,87.76264,48.52744,45.184124,46.56674,127.026726,0.12566377,92.38394,78.010735,0.08401014,46.727554,14946.0,2754.2480502585013,0.8223533596521135,0.5689771101449353,0.02475875148350059,0.49785150394723693,0.40431748092842074,87.962890625,76.0,2099.6628846927565,0.8109344821705918,-0.17937442818198646,Healthy leaf
3.949711723254325,0.9906929017761302,0.8256670167110155,0.9866707464493375,0.1901825752722614,0.933878366921162,0.6817260224844683,4.547473508864641e-11,13743196304.000002,0.49670693,0.0,23.137466,7.745141,0.0,48.967552,1.1875702,0.19005102,23.59337,17.68076,0.39234123,49.34442,9081.0,522.9432175380074,0.6846097969447849,0.7289097515654599,0.417286630359673,0.8432537840096573,0.5373372781065089,6.919343909438775,0.0,211.4555680963309,1.649516204119226,0.7442128357125832,Gray spot
31.622397501601526,0.9875338960522532,0.07158190062624337,0.4985822116230862,2.1429372197309413,8.923844922924154,0.0051239684972653795,1.749867806211114e-09,13743196304.00001,204.5463,213.14798,217.96959,64.72586,36.52629,26.251516,192.9961,0.12281007,223.10345,73.92499,0.23590928,27.727266,42108.0,1399.428498912246,0.9863597626841747,0.1646038230346386,0.2701923511245744,0.8392059948979592,0.8392059948979592,213.08597735969389,224.0,1263.8878964778037,-2.0849096853077915,3.868602276862881,Brown spot
4.939662075592569,0.9926533938613586,0.7161552056826376,0.9848721458872116,0.22958039718129403,1.1978385992201726,0.5128782786263409,-3.6916389944963157e-09,13743196304.0,0.0,0.0,47.964935,0.0,0.0,61.707405,0.0,0.3809391,47.964935,0.0,0.48561767,61.707405,18816.0,564.9848480983501,0.7816970268248654,0.6236583666184282,0.7407361952690436,0.9735603042375951,0.7175106772422208,14.23519212372449,0.0,335.5945371840707,0.5181595790386071,-1.7249127656674028,Healthy leaf
155.99807815502882,0.9556885688292142,0.01660207678488487,0.17905128826900826,7.549607623318384,12.447309016247981,0.0002756289535712131,1.5404566511278972e-09,13743196304.000025,132.18054,159.0027,136.53497,55.808605,38.022034,48.074074,125.90306,0.2561138,162.62927,68.101135,0.14921471,40.600895,21678.0,3032.6094859722384,0.6287688265622219,0.7775922856764762,0.029620753209564674,0.5481717493551813,0.4838839285714286,148.71492346938774,147.0,1756.794727864041,-0.09866387894156642,-0.8510171448548292,Healthy leaf
6.12223734785394,0.9907264119215233,0.7228283880482793,0.9843409099684332,0.2591287636130686,1.175771797831593,0.5224808785684738,-3.6877736420137808e-09,13743196304.000011,0.0,0.0,45.785282,0.0,0.0,61.140106,0.0,0.3630421,45.785282,0.0,0.48087686,61.140106,17974.0,567.8071785686863,0.8974227785488643,0.4411715726807837,0.7005721096234758,0.9486962947323974,0.6980736367873233,13.588428730867347,0.0,329.44438858659794,0.5937787968949865,-1.6418882604335416,Healthy leaf
52.13627081998719,0.9820181721928111,0.029022568078768393,0.25718948034583733,4.375940903267136,11.176088044467082,0.0008423094578867462,1.4649685908807442e-09,13743196303.999998,119.32972,147.66623,161.97504,64.66579,38.22328,34.628117,36.02108,0.28422785,162.07153,9.132196,0.3322385,34.308594,28813.0,1999.0956338982544,0.7007366213631833,0.713420063833721,0.09060062673843597,0.6165714407994694,0.5742386798469388,148.19953762755102,155.0,1447.4921123499869,-1.0743581224317564,0.9743339284728663,Brown spot
5.347974055092889,0.9908906967959674,0.7580702744616706,0.9858013794883375,0.22745836002562458,1.081451935016432,0.5746705410223926,-3.6934579838998616e-09,13743196304.0,0.0,0.0,36.62458,0.0,0.0,57.63888,0.0,0.29103556,36.62458,0.0,0.45423988,57.63888,14389.0,471.9726547895302,0.8027465883075139,0.5963203123830738,0.8117210384563196,0.9736770875625931,0.7139171421483503,10.869280133928571,0.0,292.763943088298,0.946361740575938,-1.0978375800735116,Healthy leaf
6.520499679692505,0.988704677030802,0.7791403540705378,0.9882192116122102,0.2281790518898142,1.0235177147869023,0.6070596913411631,3.888089850079268e-11,13743196304.00001,0.0,0.2382862,32.193615,0.0,5.3134317,55.365307,0.11169665,0.25649714,32.193615,2.4906714,0.43669933,55.365307,12600.0,451.1848122046001,0.8184838236655411,0.5745295731272981,0.7778063155460755,0.9696783130675697,0.7697947214076246,9.693080357142858,0.0,287.7699186363999,1.3999106872081213,1.297677572795509,Alternaria leaf spot
85.47451553491352,0.9614909107759911,0.01914381138735609,0.19326549255917566,6.060357943625881,11.975715547016108,0.0003664855144346646,1.5024852473288774e-09,13743196304.000034,130.68983,149.07443,133.18097,41.34156,31.709032,37.48149,138.80222,0.19308843,151.77144,62.06762,0.12960233,34.032158,8.0,8.414213562373096,0.39528470752104744,0.9185586535436918,1.4199491418576702,1.0,0.8,141.71285076530611,142.0,1109.2991620261982,0.012653375152565196,-0.4775406545575298,Healthy leaf
48.58015695067264,0.9866536057878841,0.05996600750714039,0.5325426622295362,2.3264734144778987,9.350247502467786,0.0035959220563464176,1.695980245131068e-09,13743196304.00002,170.58179,178.20468,174.45619,52.69279,39.11503,45.89476,91.87518,0.08107089,178.28587,37.825226,0.19521032,38.994556,1.0,0.0,0.0,0.0,0.0,1.0,1.0,175.69616948341837,193.0,1813.6074040133674,-1.7241265521018696,2.0390903301648926,Gray spot
4.475356342088405,0.9922193497122517,0.760303605461405,0.9848407920019194,0.2175488468930173,1.1190529335751274,0.5780615724776117,7.462176654371433e-09,13743196304.0,0.42307875,0.0,35.579445,6.9459963,0.0,57.07924,1.2250845,0.28601325,35.934338,18.446392,0.45189562,57.2536,13982.0,581.6711395993652,0.8011828774488103,0.5984195826365014,0.5193069433907408,0.9519335511982571,0.703496855345912,10.605329241071429,0.0,287.06029446271,0.9852188887764803,-1.0171545190891196,Gray spot
338.48798846893015,0.9582149497525386,0.2423640305111847,0.3264230105499504,9.139614029468289,10.622166599350683,0.05874032328562647,5.035417416365817e-09,13743196304.000109,72.32592,94.040855,82.99521,59.809853,65.2688,64.44544,69.74257,0.22193997,95.65512,53.912487,0.18706928,66.87452,27216.0,5906.892024116147,0.744513467038037,0.6676074425880839,0.009802031547192535,0.723849038538259,0.7232142857142857,87.8760762117347,89.0,4066.894799144702,0.08737361088123494,-0.8115367862846239,Alternaria leaf spot
60.44720932094811,0.9937370629806176,0.03471206346576147,0.31798111219358083,3.6410754324151178,10.835139149116419,0.0012049273500510523,6.943992048036307e-10,13743196304.000038,119.97907,134.4989,136.58258,74.637146,66.97044,72.62257,50.73029,0.2539368,139.50003,23.33673,0.25241697,68.48702,33073.0,1622.944263558534,0.938492537983966,0.34529951657715086,0.15778882585858733,0.6591398278061225,0.6591398278061225,132.95300542091837,159.0,4817.6880019687205,-0.48504232040659423,-1.4458562628030793,Rust
5.148822869955158,0.9924574979853118,0.7114843386949405,0.9857619597937386,0.2275384368994235,1.2022044992784013,0.5062099642081769,-7.43170858186204e-09,13743196304.0,0.0,0.0,49.900112,0.0,0.0,62.182182,0.0,0.39572704,49.900112,0.0,0.4890063,62.182182,19598.0,584.2802666341051,0.9147314510404283,0.40406233736574926,0.721405052717605,0.9753160147307655,0.8031308909105811,14.809869260204081,0.0,340.7804159905603,0.45189134285665966,-1.789379899838427,Healthy leaf
87.59148782831518,0.9541023423911718,0.019980268202216524,0.18247846152033517,6.235145739910314,11.870049791090103,0.00039921111743250465,1.3706085155718029e-09,13743196304.00003,159.90929,174.68935,150.93843,38.331482,27.462881,40.32115,136.26622,0.19557084,178.34401,79.09203,0.10605841,28.38113,46.0,25.899494936611667,0.5278803324428255,0.8493187591358453,0.8617575671002061,0.9019607843137255,0.575,165.3866589604592,169.0,956.6994066786536,-0.31937081259682615,-0.44488611656939403,Gray spot
60.280349135169764,0.9730220094456755,0.023348232616932033,0.22980741597334614,4.91179532351057,11.557230446639062,0.0005451399663343689,1.548187356092967e-09,13743196304.000023,132.05707,152.01894,131.26672,36.58792,32.79839,38.17408,132.90701,0.2125815,155.2564,65.024826,0.08388275,34.68007,35619.0,2952.5556621030764,0.8155129305798773,0.5787388530736643,0.05134467379505086,0.7824568340582575,0.7098812181122449,143.02752311862244,150.0,1124.5042847292166,-0.7119654479685941,0.40902292134251095,Healthy leaf
7.64529948750801,0.988361535003392,0.7668502757303095,0.9807586524312861,0.32387091607943636,1.1824810462326318,0.5880593453876517,-1.7980710254050791e-09,13743196304.000008,0.0,1.9306538,31.498278,0.0,15.4086685,54.848595,1.8095931,0.2662229,33.35342,14.469035,0.4419822,55.906326,13073.0,501.6944801964782,0.6144336783934271,0.788968475197788,0.6526892797593727,0.9234953376660073,0.6691748566748567,10.477977519132653,0.0,327.4756789133977,1.383381710569831,0.7541358457598166,Rust
137.89976377322228,0.9556351544971396,0.01711817019729835,0.18404401599181677,6.915819186418961,12.259029815619742,0.00029303175090367346,1.5954810805851594e-09,13743196304.000046,139.23396,154.84311,144.89343,40.698364,37.999035,44.92707,130.69675,0.16381024,158.77411,74.262184,0.09521606,40.831112,26848.0,4877.830011551521,0.9480254418011416,0.3181945343618437,0.014179746942261406,0.5364557316122844,0.5350765306122449,149.57192681760205,152.0,1554.443248089032,-0.049369007257959514,-0.8888394496881564,Healthy leaf
3.5608584240871233,0.9910370274889904,0.8396677380375844,0.9879711800563363,0.17008327994875078,0.8694314269405232,0.7050419103011535,-5.548372428165749e-09,13743196303.999992,0.36201057,0.0,21.25635,6.544522,0.0,47.37147,0.9976886,0.17303093,21.58046,16.584044,0.37827402,47.661922,8365.0,454.6467529817257,0.65951166277002,0.7516943306094063,0.5085429310022819,0.9566559926806953,0.7339650785294376,6.346500318877551,0.0,197.93653829432392,1.7856356940738898,1.2103997780742732,Gray spot
168.29276105060862,0.9566770240990294,0.015411534988258981,0.18252623371006454,8.038356822549648,12.609557629564502,0.00023751541069433072,1.449052433599718e-09,13743196304.000032,130.77422,154.74605,121.23382,48.861473,44.63906,43.98892,138.3741,0.27118838,155.64642,34.69434,0.09790191,45.392326,15174.0,2552.234810929155,0.5803382162358202,0.8143755612591935,0.029273098088376654,0.460949603572405,0.3438633067440174,141.4817442602041,137.0,1941.2874935774541,0.21946436189117477,-0.8242961010179575,Gray spot
5.126681614349775,0.9913430355881123,0.752191307415326,0.984260912314205,0.23698750800768736,1.1387251375374454,0.5657917629511775,3.756213118322194e-09,13743196303.999996,0.26075086,0.0,37.28837,5.4643574,0.0,57.89548,0.7962234,0.2992865,37.5115,15.003739,0.4579455,57.99791,14650.0,583.263022691402,0.6796232909812555,0.7335613010211265,0.541151168205519,0.945954671660102,0.6740280653324131,11.094268176020408,0.0,295.3316348757857,0.9155290839134608,-1.1515759971087711,Gray spot
16.791519859064703,0.9811179884110175,0.7055837644136873,0.9760650938658731,0.5243033311979501,1.352976919574953,0.4978484486041898,-7.352582542807795e-09,13743196304.000034,0.0,1.5489767,48.628635,0.0,13.576989,61.900234,0.7260829,0.38502473,48.628635,6.364214,0.4866012,61.900234,19032.0,600.1492782986674,0.42510640076947276,0.9051433853400379,0.6640116769320206,0.9651605050966073,0.8128122998078156,15.340840242346939,0.0,443.71362703633974,1.343030614720206,2.766338372975519,Alternaria leaf spot
102.98910954516334,0.9922996436544801,0.06227784198560267,0.4145828848991904,4.692745035233824,10.2981999762962,0.003878529602383695,1.2523742043413222e-09,13743196304.000044,147.99324,156.78859,150.16629,93.470375,78.941734,83.09623,152.86548,0.20692146,159.72864,65.73762,0.23214796,80.726585,29754.0,1515.8965363437815,0.9216339412787428,0.38806040545643306,0.16271069548250552,0.5929926658163265,0.5929926658163265,153.28029336734693,206.0,6678.546794365467,-0.41224398100112253,-1.6587675356534493,Rust
3.86254804612428,0.9938621033930954,0.7364225573071153,0.9865415442585586,0.19098334401024988,1.1568207056867508,0.5423181829107515,7.508788257837296e-09,13743196303.999996,0.14564238,0.0,41.5995,3.8759995,0.0,59.681553,0.5513812,0.33203125,41.702713,12.753311,0.47094214,59.720192,16338.0,613.422402257836,0.5061385025706533,0.8624522109749251,0.5456190070688053,0.9704205274411974,0.7122368019530058,12.361527423469388,0.0,313.92809097054896,0.7458385182700569,-1.4351064151693464,Gray spot
74.96194346572709,0.9932919035816868,0.037115366457437605,0.3490855972908992,3.787135650224215,10.795951952207647,0.0013775504272698844,8.656115824123845e-10,13743196304.000034,141.8806,159.43625,160.16443,83.64276,71.38251,78.27794,51.450768,0.24205995,164.06677,22.390818,0.2612545,72.60574,33760.0,1540.6538956566621,0.9335546793680665,0.3584350159094206,0.17873192345716432,0.6728316326530612,0.6728316326530612,157.1373963647959,192.0,5577.272018284859,-0.5902940500089693,-1.3604257690551442,Rust
116.77094010249841,0.9528640287140742,0.017030931675756374,0.16723182428477196,7.139814221652789,12.258025168415577,0.00029005263374428183,1.2425971362972632e-09,13743196304.000023,124.30715,148.67427,128.62328,45.754078,34.71115,37.240883,129.99263,0.23654154,150.92232,59.407673,0.14708115,36.308437,19663.0,5008.494008475949,0.6237577822907266,0.7816177000501937,0.009850206294325968,0.4693512197450709,0.39188058035714285,139.3890306122449,139.0,1239.6075837541648,0.037898039483570706,-0.4745301650170828,Healthy leaf
5.877041960281871,0.991958609373562,0.704579962886891,0.9756621291568259,0.29472293401665606,1.5070981674170247,0.4964329241016926,-8.797087502898648e-10,13743196304.000017,5.7365546,0.0,44.805374,26.009628,0.0,60.796814,15.2504835,0.35594708,44.805374,66.60361,0.47879925,60.796814,17551.0,568.6711395993652,0.6662457079125611,0.7457322955914477,0.6820078194690671,0.9636523362433427,0.6855859375,13.925362723214286,0.0,364.6626969746181,0.7027786804594124,-1.3661336454311503,Brown spot
4.568465727098014,0.9913793243344547,0.7934231524273812,0.9844388785859972,0.21684817424727743,1.0864028285368021,0.6295202988078034,-7.207745511550456e-11,13743196304.0,1.7942128,0.0,28.84497,14.750243,0.0,53.2654,4.7632594,0.22985092,28.84497,37.895443,0.42073685,53.2654,11296.0,439.68228688765845,0.8818948456045229,0.4714461594882015,0.7342713919037924,0.9518031681833502,0.7293388429752066,8.756257971938776,0.0,264.13235481100156,1.3558445474620213,-0.06222036376053186,Brown spot
